# host seconds after t0	host UTC at the newline	line
0.4111	2026-09-24T12:27:04.325Z	S01171700012e486c20
0.5860	2026-09-24T12:27:04.500Z	W0000003e00021de8fd
0.5860	2026-09-24T12:27:04.500Z	R0000003e00021de8ff
0.5860	2026-09-24T12:27:04.500Z	E000000000000000000
0.6136	2026-09-24T12:27:04.528Z	M000000000000000000
0.6136	2026-09-24T12:27:04.528Z	Fffffffff0000000000
1.2164	2026-09-24T12:27:05.131Z	S011717000132486c24
14.6424	2026-09-24T12:27:18.557Z	H7deeef160104000bb8
14.6424	2026-09-24T12:27:18.557Z	S000000000000000004
14.6424	2026-09-24T12:27:18.557Z	S0011110000000218c9
15.4630	2026-09-24T12:27:19.377Z	S001111000004044dc9
16.2596	2026-09-24T12:27:20.174Z	S001111000008044dcd
17.0680	2026-09-24T12:27:20.982Z	S00111100000c044dd1
17.8822	2026-09-24T12:27:21.797Z	S001111000010044dd5
18.0613	2026-09-24T12:27:21.976Z	S001212000010f0375e
18.1609	2026-09-24T12:27:22.075Z	S00131300001177b1bd
18.9718	2026-09-24T12:27:22.886Z	S00131300001577b1c1
19.6490	2026-09-24T12:27:23.563Z	S001414000018ce0263
20.4334	2026-09-24T12:27:24.348Z	S00141400001cce0267
20.7066	2026-09-24T12:27:24.621Z	S00151500001e100255
21.5138	2026-09-24T12:27:25.429Z	S001515000022100259
21.5620	2026-09-24T12:27:25.476Z	S0016160000224651d3
21.5620	2026-09-24T12:27:25.476Z	S0117170000224651e3
21.5620	2026-09-24T12:27:25.476Z	G020000000104000000
21.5620	2026-09-24T12:27:25.476Z	K0000006100224651e3
21.5620	2026-09-24T12:27:25.476Z	L000000000001000000
22.3642	2026-09-24T12:27:26.279Z	S011717000026486a9c
22.4119	2026-09-24T12:27:26.326Z	W0000000000021de923
22.4119	2026-09-24T12:27:26.326Z	R0000000000021de900
22.4119	2026-09-24T12:27:26.326Z	E000000000000000000
22.4119	2026-09-24T12:27:26.326Z	M000000000000000000
22.4119	2026-09-24T12:27:26.326Z	Fffffffff0000000000
23.1713	2026-09-24T12:27:27.086Z	S01171700002a486aa0
