# host seconds after t0	host UTC at the newline	line
33.6488	2026-09-24T12:44:05.317Z	R0000000d00021de8ff
33.6488	2026-09-24T12:44:05.317Z	E000000000000000000
33.6488	2026-09-24T12:44:05.317Z	M000000000000000000
33.6488	2026-09-24T12:44:05.317Z	Fffffffff0000000000
33.6954	2026-09-24T12:44:05.363Z	S01171700005e486931
34.4949	2026-09-24T12:44:06.163Z	S011717000062486935
34.4949	2026-09-24T12:44:06.163Z	W0000000e00021de8fd
34.4949	2026-09-24T12:44:06.163Z	R0000000e00021de8ff
34.4949	2026-09-24T12:44:06.163Z	E000000000000000000
34.4949	2026-09-24T12:44:06.163Z	M000000000000000000
34.4949	2026-09-24T12:44:06.163Z	Fffffffff0000000000
35.3070	2026-09-24T12:44:06.975Z	S011717000066486939
35.3523	2026-09-24T12:44:07.020Z	W0000000f00021de8fd
35.3523	2026-09-24T12:44:07.020Z	R0000000f00021de91f
35.3523	2026-09-24T12:44:07.020Z	E000000000000000000
35.3759	2026-09-24T12:44:07.044Z	M000000000000000000
35.3759	2026-09-24T12:44:07.044Z	Fffffffff0000000000
36.0968	2026-09-24T12:44:07.765Z	S01171700006a48693d
36.2126	2026-09-24T12:44:07.880Z	W0000001000021de923
36.2126	2026-09-24T12:44:07.881Z	R0000001000021de901
36.2126	2026-09-24T12:44:07.881Z	E000000000000000000
36.2335	2026-09-24T12:44:07.902Z	M000000000000000000
36.2335	2026-09-24T12:44:07.902Z	Fffffffff0000000000
36.9167	2026-09-24T12:44:08.585Z	S01171700006e486941
37.0803	2026-09-24T12:44:08.748Z	W0000001100021de923
37.0803	2026-09-24T12:44:08.748Z	R0000001100021de900
37.0803	2026-09-24T12:44:08.748Z	E000000000000000000
37.0803	2026-09-24T12:44:08.748Z	M000000000000000000
37.0803	2026-09-24T12:44:08.748Z	Fffffffff0000000000
37.7168	2026-09-24T12:44:09.385Z	S011717000072486945
37.9393	2026-09-24T12:44:09.607Z	W0000001200021de923
37.9393	2026-09-24T12:44:09.607Z	R0000001200021de8ff
37.9393	2026-09-24T12:44:09.607Z	E000000000000000000
37.9393	2026-09-24T12:44:09.607Z	M000000000000000000
37.9393	2026-09-24T12:44:09.607Z	Fffffffff0000000000
38.5310	2026-09-24T12:44:10.199Z	S011717000076486949
38.7879	2026-09-24T12:44:10.456Z	W0000001300021de90d
38.7879	2026-09-24T12:44:10.456Z	R0000001300021de8ff
38.7879	2026-09-24T12:44:10.456Z	E000000000000000000
38.8105	2026-09-24T12:44:10.478Z	M000000000000000000
38.8105	2026-09-24T12:44:10.478Z	Fffffffff0000000000
39.3332	2026-09-24T12:44:11.001Z	S01171700007a48694d
39.6472	2026-09-24T12:44:11.315Z	W0000001400021de8fd
39.6472	2026-09-24T12:44:11.315Z	R0000001400021de8ff
39.6472	2026-09-24T12:44:11.315Z	E000000000000000000
39.6715	2026-09-24T12:44:11.339Z	M000000000000000000
39.6715	2026-09-24T12:44:11.339Z	Fffffffff0000000000
40.1322	2026-09-24T12:44:11.800Z	S01171700007e486951
40.5197	2026-09-24T12:44:12.188Z	W0000001500021de901
40.5197	2026-09-24T12:44:12.188Z	R0000001500021de8ff
40.5197	2026-09-24T12:44:12.188Z	E000000000000000000
40.5197	2026-09-24T12:44:12.188Z	M000000000000000000
40.5197	2026-09-24T12:44:12.188Z	Fffffffff0000000000
40.9414	2026-09-24T12:44:12.609Z	S011717000082486955
41.3634	2026-09-24T12:44:13.031Z	W0000001600021de8fd
41.3634	2026-09-24T12:44:13.031Z	R0000001600021de8ff
41.3634	2026-09-24T12:44:13.031Z	E000000000000000000
41.3846	2026-09-24T12:44:13.053Z	M000000000000000000
41.3846	2026-09-24T12:44:13.053Z	Fffffffff0000000000
41.7501	2026-09-24T12:44:13.418Z	S011717000086486959
42.2247	2026-09-24T12:44:13.893Z	W0000001700021de901
42.2247	2026-09-24T12:44:13.893Z	R0000001700021de8ff
42.2247	2026-09-24T12:44:13.893Z	E000000000000000000
42.2467	2026-09-24T12:44:13.915Z	M000000000000000000
42.2467	2026-09-24T12:44:13.915Z	Fffffffff0000000000
42.5474	2026-09-24T12:44:14.215Z	S01171700008a48695d
43.0961	2026-09-24T12:44:14.764Z	W0000001800021de8fd
43.0961	2026-09-24T12:44:14.764Z	R0000001800021de8ff
43.0961	2026-09-24T12:44:14.764Z	E000000000000000000
43.0961	2026-09-24T12:44:14.764Z	M000000000000000000
43.0961	2026-09-24T12:44:14.764Z	Fffffffff0000000000
43.3643	2026-09-24T12:44:15.032Z	S01171700008e486961
43.9560	2026-09-24T12:44:15.624Z	W0000001900021de901
43.9560	2026-09-24T12:44:15.624Z	R0000001900021de8ff
43.9560	2026-09-24T12:44:15.624Z	E000000000000000000
43.9560	2026-09-24T12:44:15.624Z	M000000000000000000
43.9560	2026-09-24T12:44:15.624Z	Fffffffff0000000000
44.1500	2026-09-24T12:44:15.818Z	S011717000092486965
