# host seconds after t0	host UTC at the newline	line
31.9250	2026-09-24T12:06:33.772Z	M000000000000000000
31.9250	2026-09-24T12:06:33.772Z	Fffffffff0000000000
31.9455	2026-09-24T12:06:33.792Z	S011717000055d0bead
32.7708	2026-09-24T12:06:34.618Z	S011717000059d0beb1
32.7708	2026-09-24T12:06:34.618Z	W0000000e00021de8fd
32.7708	2026-09-24T12:06:34.618Z	R0000000e00021de8ff
32.7708	2026-09-24T12:06:34.618Z	E000000000000000000
32.7708	2026-09-24T12:06:34.618Z	M000000000000000000
32.7708	2026-09-24T12:06:34.618Z	Fffffffff0000000000
33.5702	2026-09-24T12:06:35.417Z	S01171700005dd0beb5
33.6157	2026-09-24T12:06:35.462Z	W0000000f00021de8fd
33.6157	2026-09-24T12:06:35.462Z	R0000000f00021de926
33.6157	2026-09-24T12:06:35.462Z	E000000000000000000
33.6366	2026-09-24T12:06:35.483Z	M000000000000000000
33.6366	2026-09-24T12:06:35.483Z	Fffffffff0000000000
34.3626	2026-09-24T12:06:36.209Z	S011717000061d0beb9
34.4728	2026-09-24T12:06:36.320Z	W0000001000021de8fd
34.4728	2026-09-24T12:06:36.320Z	R0000001000021de925
34.4728	2026-09-24T12:06:36.320Z	E000000000000000000
34.4967	2026-09-24T12:06:36.343Z	M000000000000000000
34.4967	2026-09-24T12:06:36.343Z	Fffffffff0000000000
35.1912	2026-09-24T12:06:37.038Z	S011717000065d0bebd
35.3321	2026-09-24T12:06:37.179Z	W0000001100021de8fd
35.3321	2026-09-24T12:06:37.179Z	R0000001100021de926
35.3321	2026-09-24T12:06:37.179Z	E000000000000000000
35.3559	2026-09-24T12:06:37.203Z	M000000000000000000
35.3559	2026-09-24T12:06:37.203Z	Fffffffff0000000000
35.9796	2026-09-24T12:06:37.826Z	S011717000069d0bec1
36.2110	2026-09-24T12:06:38.058Z	W0000001200021de923
36.2110	2026-09-24T12:06:38.058Z	R0000001200021de900
36.2110	2026-09-24T12:06:38.058Z	E000000000000000000
36.2110	2026-09-24T12:06:38.058Z	M000000000000000000
36.2110	2026-09-24T12:06:38.058Z	Fffffffff0000000000
36.7779	2026-09-24T12:06:38.625Z	S01171700006dd0bec5
37.0566	2026-09-24T12:06:38.903Z	W0000001300021de923
37.0566	2026-09-24T12:06:38.903Z	R0000001300021de900
37.0566	2026-09-24T12:06:38.903Z	E000000000000000000
37.0566	2026-09-24T12:06:38.903Z	M000000000000000000
37.0566	2026-09-24T12:06:38.903Z	Fffffffff0000000000
37.5833	2026-09-24T12:06:39.430Z	S011717000071d0bec9
37.9220	2026-09-24T12:06:39.769Z	W0000001400021de923
37.9220	2026-09-24T12:06:39.769Z	R0000001400021de8ff
37.9220	2026-09-24T12:06:39.769Z	E000000000000000000
37.9220	2026-09-24T12:06:39.769Z	M000000000000000000
37.9220	2026-09-24T12:06:39.769Z	Fffffffff0000000000
38.4030	2026-09-24T12:06:40.250Z	S011717000075d0becd
38.7740	2026-09-24T12:06:40.621Z	W0000001500021de923
38.7740	2026-09-24T12:06:40.621Z	R0000001500021de900
38.7740	2026-09-24T12:06:40.621Z	E000000000000000000
38.7740	2026-09-24T12:06:40.621Z	M000000000000000000
38.7740	2026-09-24T12:06:40.621Z	Fffffffff0000000000
39.1981	2026-09-24T12:06:41.045Z	S011717000079d0bed1
39.6281	2026-09-24T12:06:41.475Z	W0000001600021de8fe
39.6281	2026-09-24T12:06:41.475Z	R0000001600021de8ff
39.6281	2026-09-24T12:06:41.475Z	E000000000000000000
39.6496	2026-09-24T12:06:41.496Z	M000000000000000000
39.6496	2026-09-24T12:06:41.496Z	Fffffffff0000000000
40.0023	2026-09-24T12:06:41.849Z	S01171700007dd0bed5
40.5080	2026-09-24T12:06:42.355Z	W0000001700021de901
40.5080	2026-09-24T12:06:42.355Z	R0000001700021de8ff
40.5080	2026-09-24T12:06:42.355Z	E000000000000000000
40.5080	2026-09-24T12:06:42.355Z	M000000000000000000
40.5080	2026-09-24T12:06:42.355Z	Fffffffff0000000000
40.8136	2026-09-24T12:06:42.660Z	S011717000081d0bed9
41.3470	2026-09-24T12:06:43.193Z	W0000001800021de8fd
41.3470	2026-09-24T12:06:43.194Z	R0000001800021de8ff
41.3470	2026-09-24T12:06:43.194Z	E000000000000000000
41.3709	2026-09-24T12:06:43.217Z	M000000000000000000
41.3709	2026-09-24T12:06:43.217Z	Fffffffff0000000000
41.6091	2026-09-24T12:06:43.456Z	S011717000085d0bedd
42.2066	2026-09-24T12:06:44.053Z	W0000001900021de901
42.2066	2026-09-24T12:06:44.053Z	R0000001900021de8ff
42.2066	2026-09-24T12:06:44.053Z	E000000000000000000
42.2279	2026-09-24T12:06:44.074Z	M000000000000000000
42.2279	2026-09-24T12:06:44.074Z	Fffffffff0000000000
42.4206	2026-09-24T12:06:44.267Z	S011717000089d0bee1
43.0649	2026-09-24T12:06:44.911Z	W0000001a00021de8fd
43.0649	2026-09-24T12:06:44.911Z	R0000001a00021de8ff
43.0649	2026-09-24T12:06:44.911Z	E000000000000000000
43.0887	2026-09-24T12:06:44.935Z	M000000000000000000
43.0887	2026-09-24T12:06:44.935Z	Fffffffff0000000000
43.2267	2026-09-24T12:06:45.073Z	S01171700008dd0bee5
43.9330	2026-09-24T12:06:45.779Z	W0000001b00021de901
43.9330	2026-09-24T12:06:45.779Z	R0000001b00021de8ff
43.9330	2026-09-24T12:06:45.779Z	E000000000000000000
43.9330	2026-09-24T12:06:45.779Z	M000000000000000000
43.9330	2026-09-24T12:06:45.779Z	Fffffffff0000000000
44.0482	2026-09-24T12:06:45.895Z	S011717000091d0bee9
44.8036	2026-09-24T12:06:46.650Z	W0000001c00021de8fd
44.8036	2026-09-24T12:06:46.650Z	R0000001c00021de8ff
44.8036	2026-09-24T12:06:46.650Z	E000000000000000000
44.8036	2026-09-24T12:06:46.650Z	M000000000000000000
44.8036	2026-09-24T12:06:46.650Z	Fffffffff0000000000
