# host seconds after t0	host UTC at the newline	line
0.1738	2026-09-24T12:24:54.239Z	S011717000066486ab7
0.2437	2026-09-24T12:24:54.309Z	W0000000f00021de8fd
0.2437	2026-09-24T12:24:54.309Z	R0000000f00021de91f
0.2437	2026-09-24T12:24:54.309Z	E000000000000000000
0.2437	2026-09-24T12:24:54.309Z	M000000000000000000
0.2437	2026-09-24T12:24:54.309Z	Fffffffff0000000000
0.9952	2026-09-24T12:24:55.060Z	S01171700006a486abb
1.0879	2026-09-24T12:24:55.153Z	W0000001000021de923
1.0879	2026-09-24T12:24:55.153Z	R0000001000021de901
1.0879	2026-09-24T12:24:55.153Z	E000000000000000000
1.1118	2026-09-24T12:24:55.177Z	M000000000000000000
1.1118	2026-09-24T12:24:55.177Z	Fffffffff0000000000
14.6387	2026-09-24T12:25:08.704Z	H7deeef160104000bb8
14.6387	2026-09-24T12:25:08.704Z	S000000000000000004
14.6387	2026-09-24T12:25:08.704Z	S0011110000000218c9
15.4404	2026-09-24T12:25:09.505Z	S001111000004044dc9
16.2536	2026-09-24T12:25:10.319Z	S001111000008044dcd
17.0503	2026-09-24T12:25:11.115Z	S00111100000c044dd1
17.8671	2026-09-24T12:25:11.932Z	S001111000010044dd5
18.0559	2026-09-24T12:25:12.121Z	S001212000010f03778
18.1476	2026-09-24T12:25:12.213Z	S00131300001177b1d7
18.9728	2026-09-24T12:25:13.038Z	S00131300001577b1db
19.6256	2026-09-24T12:25:13.691Z	S001414000018ce027d
20.4471	2026-09-24T12:25:14.512Z	S00141400001cce0281
20.6904	2026-09-24T12:25:14.756Z	S00151500001e10026f
21.5087	2026-09-24T12:25:15.574Z	S001515000022100273
21.5563	2026-09-24T12:25:15.621Z	S0016160000224651ed
21.5563	2026-09-24T12:25:15.621Z	S0117170000224651fd
21.5563	2026-09-24T12:25:15.621Z	G020000000104000000
21.5563	2026-09-24T12:25:15.621Z	K0000006100224651fd
21.5563	2026-09-24T12:25:15.621Z	L000000000001000000
22.3558	2026-09-24T12:25:16.421Z	S011717000026486ab6
22.3976	2026-09-24T12:25:16.463Z	W0000000000021de923
22.3976	2026-09-24T12:25:16.463Z	R0000000000021de900
22.3976	2026-09-24T12:25:16.463Z	E000000000000000000
22.3976	2026-09-24T12:25:16.463Z	M000000000000000000
22.3976	2026-09-24T12:25:16.463Z	Fffffffff0000000000
23.1591	2026-09-24T12:25:17.224Z	S01171700002a486aba
23.2550	2026-09-24T12:25:17.320Z	W0000000100021de91a
23.2550	2026-09-24T12:25:17.320Z	R0000000100021de8ff
23.2550	2026-09-24T12:25:17.320Z	E000000000000000000
23.2775	2026-09-24T12:25:17.343Z	M000000000000000000
23.2775	2026-09-24T12:25:17.343Z	Fffffffff0000000000
23.9690	2026-09-24T12:25:18.034Z	S01171700002e486abe
24.1110	2026-09-24T12:25:18.176Z	W0000000200021de8fd
24.1110	2026-09-24T12:25:18.176Z	R0000000200021de8ff
24.1110	2026-09-24T12:25:18.176Z	E000000000000000000
24.1346	2026-09-24T12:25:18.200Z	M000000000000000000
24.1346	2026-09-24T12:25:18.200Z	Fffffffff0000000000
24.7604	2026-09-24T12:25:18.826Z	S011717000032486ac2
24.9701	2026-09-24T12:25:19.035Z	W0000000300021de901
24.9701	2026-09-24T12:25:19.035Z	R0000000300021de8ff
24.9701	2026-09-24T12:25:19.035Z	E000000000000000000
24.9934	2026-09-24T12:25:19.059Z	M000000000000000000
24.9934	2026-09-24T12:25:19.059Z	Fffffffff0000000000
25.5599	2026-09-24T12:25:19.625Z	S011717000036486ac6
25.8448	2026-09-24T12:25:19.910Z	W0000000400021de8fd
25.8448	2026-09-24T12:25:19.910Z	R0000000400021de8ff
25.8448	2026-09-24T12:25:19.910Z	E000000000000000000
25.8448	2026-09-24T12:25:19.910Z	M000000000000000000
25.8448	2026-09-24T12:25:19.910Z	Fffffffff0000000000
26.3650	2026-09-24T12:25:20.430Z	S01171700003a486aca
26.6918	2026-09-24T12:25:20.757Z	W0000000500021de901
26.6918	2026-09-24T12:25:20.757Z	R0000000500021de8ff
26.6918	2026-09-24T12:25:20.757Z	E000000000000000000
26.7166	2026-09-24T12:25:20.782Z	M000000000000000000
26.7166	2026-09-24T12:25:20.782Z	Fffffffff0000000000
27.1940	2026-09-24T12:25:21.259Z	S01171700003e486ace
27.5511	2026-09-24T12:25:21.616Z	W0000000600021de8fd
27.5511	2026-09-24T12:25:21.616Z	R0000000600021de8ff
27.5511	2026-09-24T12:25:21.616Z	E000000000000000000
27.5758	2026-09-24T12:25:21.641Z	M000000000000000000
27.5758	2026-09-24T12:25:21.641Z	Fffffffff0000000000
27.9994	2026-09-24T12:25:22.065Z	S011717000042486ad2
28.4179	2026-09-24T12:25:22.483Z	W0000000700021de901
28.4179	2026-09-24T12:25:22.483Z	R0000000700021de8ff
28.4179	2026-09-24T12:25:22.483Z	E000000000000000000
28.4179	2026-09-24T12:25:22.483Z	M000000000000000000
28.4179	2026-09-24T12:25:22.483Z	Fffffffff0000000000
28.8003	2026-09-24T12:25:22.866Z	S011717000046486ad6
29.2674	2026-09-24T12:25:23.333Z	W0000000800021de8fd
29.2674	2026-09-24T12:25:23.333Z	R0000000800021de8ff
29.2674	2026-09-24T12:25:23.333Z	E000000000000000000
29.2913	2026-09-24T12:25:23.357Z	M000000000000000000
29.2913	2026-09-24T12:25:23.357Z	Fffffffff0000000000
29.6101	2026-09-24T12:25:23.675Z	S01171700004a486ada
30.1303	2026-09-24T12:25:24.196Z	W0000000900021de901
30.1303	2026-09-24T12:25:24.196Z	R0000000900021de8ff
30.1303	2026-09-24T12:25:24.196Z	E000000000000000000
30.1303	2026-09-24T12:25:24.196Z	M000000000000000000
30.1303	2026-09-24T12:25:24.196Z	Fffffffff0000000000
30.4115	2026-09-24T12:25:24.477Z	S01171700004e486ade
30.9916	2026-09-24T12:25:25.057Z	W0000000a00021de8fd
30.9916	2026-09-24T12:25:25.057Z	R0000000a00021de8ff
30.9916	2026-09-24T12:25:25.057Z	E000000000000000000
30.9916	2026-09-24T12:25:25.057Z	M000000000000000000
30.9916	2026-09-24T12:25:25.057Z	Fffffffff0000000000
31.2016	2026-09-24T12:25:25.267Z	S011717000052486ae2
31.8534	2026-09-24T12:25:25.919Z	W0000000b00021de901
31.8534	2026-09-24T12:25:25.919Z	R0000000b00021de8ff
31.8534	2026-09-24T12:25:25.919Z	E000000000000000000
31.8534	2026-09-24T12:25:25.919Z	M000000000000000000
31.8534	2026-09-24T12:25:25.919Z	Fffffffff0000000000
32.0215	2026-09-24T12:25:26.087Z	S011717000056486ae6
32.7031	2026-09-24T12:25:26.768Z	W0000000c00021de8fd
32.7031	2026-09-24T12:25:26.768Z	R0000000c00021de8ff
32.7031	2026-09-24T12:25:26.768Z	E000000000000000000
32.7270	2026-09-24T12:25:26.792Z	M000000000000000000
32.7270	2026-09-24T12:25:26.792Z	Fffffffff0000000000
32.8260	2026-09-24T12:25:26.891Z	S01171700005a486aea
33.5827	2026-09-24T12:25:27.648Z	W0000000d00021de901
33.5827	2026-09-24T12:25:27.648Z	R0000000d00021de8ff
33.5827	2026-09-24T12:25:27.648Z	E000000000000000000
33.5827	2026-09-24T12:25:27.648Z	M000000000000000000
33.5827	2026-09-24T12:25:27.648Z	Fffffffff0000000000
33.6293	2026-09-24T12:25:27.695Z	S01171700005e486aee
34.4306	2026-09-24T12:25:28.496Z	S011717000062486af2
34.4306	2026-09-24T12:25:28.496Z	W0000000e00021de8fd
34.4306	2026-09-24T12:25:28.496Z	R0000000e00021de8ff
34.4306	2026-09-24T12:25:28.496Z	E000000000000000000
34.4306	2026-09-24T12:25:28.496Z	M000000000000000000
34.4306	2026-09-24T12:25:28.496Z	Fffffffff0000000000
