# host seconds after t0	host UTC at the newline	line
86.8793	2026-09-24T10:44:19.015Z	S0117170001667ef22f
87.6837	2026-09-24T10:44:19.820Z	S01171700016a810af4
88.4912	2026-09-24T10:44:20.627Z	S01171700016e8323b9
89.2843	2026-09-24T10:44:21.420Z	S011717000172853c7e
90.1079	2026-09-24T10:44:22.244Z	S011717000176875543
90.8964	2026-09-24T10:44:23.032Z	S01171700017a896e08
91.7002	2026-09-24T10:44:23.836Z	S01171700017e8b86cd
92.5219	2026-09-24T10:44:24.658Z	S0117170001828d9f92
93.3195	2026-09-24T10:44:25.456Z	S0117170001868fb857
94.1282	2026-09-24T10:44:26.264Z	S01171700018a91d11c
94.9360	2026-09-24T10:44:27.072Z	S01171700018e93e9e1
95.7514	2026-09-24T10:44:27.887Z	S0117170001929602a6
96.5421	2026-09-24T10:44:28.678Z	S011717000196981b6b
97.3476	2026-09-24T10:44:29.484Z	S01171700019a9a3430
98.1769	2026-09-24T10:44:30.313Z	S01171700019e9c4cf5
98.9801	2026-09-24T10:44:31.116Z	S0117170001a29e65ba
99.7797	2026-09-24T10:44:31.916Z	S0117170001a6a07e7f
100.5754	2026-09-24T10:44:32.711Z	S0117170001aaa29744
101.3854	2026-09-24T10:44:33.521Z	S0117170001aea4b009
102.2098	2026-09-24T10:44:34.346Z	S0117170001b2a6c8ce
103.0178	2026-09-24T10:44:35.154Z	S0117170001b6a8e193
103.8144	2026-09-24T10:44:35.950Z	S0117170001baaafa58
104.6182	2026-09-24T10:44:36.754Z	S0117170001bead131d
105.4380	2026-09-24T10:44:37.574Z	S0117170001c2af2be2
106.2266	2026-09-24T10:44:38.362Z	S0117170001c6b144a7
107.0516	2026-09-24T10:44:39.187Z	S0117170001cab35d6c
107.8447	2026-09-24T10:44:39.980Z	S0117170001ceb57631
108.6677	2026-09-24T10:44:40.803Z	S0117170001d2b78ef6
109.4555	2026-09-24T10:44:41.591Z	S0117170001d6b9a7bb
110.2786	2026-09-24T10:44:42.414Z	S0117170001dabbc080
111.0701	2026-09-24T10:44:43.206Z	S0117170001debdd945
111.8915	2026-09-24T10:44:44.027Z	S0117170001e2bff20a
112.6893	2026-09-24T10:44:44.825Z	S0117170001e6c20acf
113.5032	2026-09-24T10:44:45.639Z	S0117170001eac42394
114.3067	2026-09-24T10:44:46.442Z	S0117170001eec63c59
115.1025	2026-09-24T10:44:47.238Z	S0117170001f2c8551e
115.9248	2026-09-24T10:44:48.060Z	S0117170001f6ca6de3
116.7146	2026-09-24T10:44:48.850Z	S0117170001facc86a8
117.5424	2026-09-24T10:44:49.678Z	S0117170001fece9f6d
118.3296	2026-09-24T10:44:50.465Z	S011717000202d0b832
119.1556	2026-09-24T10:44:51.291Z	S011717000206d2d0f7
119.9494	2026-09-24T10:44:52.085Z	S01171700020ad4e9bc
120.7599	2026-09-24T10:44:52.895Z	S01171700020ed70281
121.5809	2026-09-24T10:44:53.716Z	S011717000212d91b46
122.3806	2026-09-24T10:44:54.516Z	S011717000216db340b
123.1925	2026-09-24T10:44:55.328Z	S01171700021add4cd0
123.9793	2026-09-24T10:44:56.115Z	S01171700021edf6595
124.7928	2026-09-24T10:44:56.928Z	S011717000222e17e5a
125.5925	2026-09-24T10:44:57.728Z	S011717000226e3971f
126.4005	2026-09-24T10:44:58.536Z	S01171700022ae5afe4
127.2052	2026-09-24T10:44:59.341Z	S01171700022ee7c8a9
128.0292	2026-09-24T10:45:00.165Z	S011717000232e9e16e
128.8369	2026-09-24T10:45:00.972Z	S011717000236ebfa33
129.6407	2026-09-24T10:45:01.776Z	S01171700023aee12f8
130.4344	2026-09-24T10:45:02.570Z	S01171700023ef02bbd
131.2461	2026-09-24T10:45:03.382Z	S011717000242f24482
132.0507	2026-09-24T10:45:04.186Z	S011717000246f45d47
132.8697	2026-09-24T10:45:05.005Z	S01171700024af6760c
133.6846	2026-09-24T10:45:05.820Z	S01171700024ef88ed1
134.4890	2026-09-24T10:45:06.624Z	S011717000252faa796
135.2844	2026-09-24T10:45:07.420Z	S011717000256fcc05b
136.0847	2026-09-24T10:45:08.220Z	S01171700025afed920
136.8888	2026-09-24T10:45:09.024Z	S01171700025f00f1e5
137.7114	2026-09-24T10:45:09.847Z	S011717000263030aaa
138.5210	2026-09-24T10:45:10.656Z	S01171700026705236f
139.3095	2026-09-24T10:45:11.445Z	S01171700026b073c34
140.1372	2026-09-24T10:45:12.272Z	S01171700026f0954f9
140.9355	2026-09-24T10:45:13.071Z	S0117170002730b6dbe
141.7514	2026-09-24T10:45:13.887Z	S0117170002770d8683
142.5528	2026-09-24T10:45:14.688Z	S01171700027b0f9f48
143.3629	2026-09-24T10:45:15.498Z	S01171700027f11b80d
144.1609	2026-09-24T10:45:16.296Z	S01171700028313d0d2
144.9801	2026-09-24T10:45:17.115Z	S01171700028715e997
145.7862	2026-09-24T10:45:17.921Z	S01171700028b18025c
146.5806	2026-09-24T10:45:18.716Z	S01171700028f1a1b21
147.3853	2026-09-24T10:45:19.520Z	S0117170002931c33e6
148.1921	2026-09-24T10:45:20.327Z	S0117170002971e4cab
148.9985	2026-09-24T10:45:21.134Z	S01171700029b206570
149.8151	2026-09-24T10:45:21.950Z	S01171700029f227e35
150.6172	2026-09-24T10:45:22.752Z	S0117170002a32496fa
151.4389	2026-09-24T10:45:23.574Z	S0117170002a726afbf
152.2210	2026-09-24T10:45:24.356Z	S0117170002ab28c884
153.0446	2026-09-24T10:45:25.180Z	S0117170002af2ae149
153.8443	2026-09-24T10:45:25.979Z	S0117170002b32cfa0e
154.6518	2026-09-24T10:45:26.787Z	S0117170002b72f12d3
155.4606	2026-09-24T10:45:27.596Z	S0117170002bb312b98
156.2599	2026-09-24T10:45:28.395Z	S0117170002bf33445d
157.0837	2026-09-24T10:45:29.219Z	S0117170002c3355d22
157.8772	2026-09-24T10:45:30.012Z	S0117170002c73775e7
158.6964	2026-09-24T10:45:30.831Z	S0117170002cb398eac
159.4836	2026-09-24T10:45:31.619Z	S0117170002cf3ba771
160.3057	2026-09-24T10:45:32.441Z	S0117170002d33dc036
161.0975	2026-09-24T10:45:33.232Z	S0117170002d73fd8fb
161.9049	2026-09-24T10:45:34.040Z	S0117170002db41f1c0
162.7296	2026-09-24T10:45:34.864Z	S0117170002df440a85
163.5246	2026-09-24T10:45:35.659Z	S0117170002e346234a
164.3253	2026-09-24T10:45:36.460Z	S0117170002e7483c0f
165.1506	2026-09-24T10:45:37.285Z	S0117170002eb4a54d4
165.9594	2026-09-24T10:45:38.094Z	S0117170002ef4c6d99
166.7463	2026-09-24T10:45:38.881Z	S0117170002f34e865e
167.5709	2026-09-24T10:45:39.706Z	S0117170002f7509f23
168.3602	2026-09-24T10:45:40.495Z	S0117170002fb52b7e8
169.1784	2026-09-24T10:45:41.313Z	S0117170002ff54d0ad
169.9971	2026-09-24T10:45:42.132Z	S01171700030356e972
170.7936	2026-09-24T10:45:42.928Z	S011717000307590237
171.5882	2026-09-24T10:45:43.723Z	S01171700030b5b1afc
172.4081	2026-09-24T10:45:44.543Z	S01171700030f5d33c1
173.2092	2026-09-24T10:45:45.344Z	S0117170003135f4c86
174.0258	2026-09-24T10:45:46.161Z	S01171700031761654b
174.8404	2026-09-24T10:45:46.975Z	S01171700031b637e10
175.6473	2026-09-24T10:45:47.782Z	S01171700031f6596d5
176.4424	2026-09-24T10:45:48.577Z	S01171700032367af9a
177.2539	2026-09-24T10:45:49.389Z	S01171700032769c85f
178.0526	2026-09-24T10:45:50.187Z	S01171700032b6be124
178.8660	2026-09-24T10:45:51.001Z	S01171700032f6df9e9
179.6661	2026-09-24T10:45:51.801Z	S0117170003337012ae
180.4674	2026-09-24T10:45:52.602Z	S011717000337722b73
181.2800	2026-09-24T10:45:53.415Z	S01171700033b744438
182.0895	2026-09-24T10:45:54.224Z	S01171700033f765cfd
182.8965	2026-09-24T10:45:55.031Z	S0117170003437875c2
183.7057	2026-09-24T10:45:55.840Z	S0117170003477a8e87
184.5057	2026-09-24T10:45:56.640Z	S01171700034b7ca74c
185.3063	2026-09-24T10:45:57.441Z	S01171700034f7ec011
186.1327	2026-09-24T10:45:58.267Z	S01171700035380d8d6
186.9318	2026-09-24T10:45:59.066Z	S01171700035782f19b
187.7493	2026-09-24T10:45:59.884Z	S01171700035b850a60
188.5342	2026-09-24T10:46:00.669Z	S01171700035f872325
189.3557	2026-09-24T10:46:01.490Z	S011717000363893bea
190.1509	2026-09-24T10:46:02.285Z	S0117170003678b54af
190.9556	2026-09-24T10:46:03.090Z	S01171700036b8d6d74
191.7816	2026-09-24T10:46:03.916Z	S01171700036f8f8639
192.5931	2026-09-24T10:46:04.727Z	S011717000373919efe
193.3804	2026-09-24T10:46:05.515Z	S01171700037793b7c3
194.2005	2026-09-24T10:46:06.335Z	S01171700037b95d088
