# host seconds after t0	host UTC at the newline	line
0.5393	2026-09-24T12:42:02.075Z	W000002bd00021de901
0.5393	2026-09-24T12:42:02.075Z	R000002bd00021de8ff
0.5393	2026-09-24T12:42:02.075Z	E000000000000000000
0.5393	2026-09-24T12:42:02.075Z	M000000000000000000
0.5393	2026-09-24T12:42:02.075Z	Fffffffff0000000000
0.5622	2026-09-24T12:42:02.098Z	S011717000bd6533477
14.7151	2026-09-24T12:42:16.251Z	H7deeef160104000bb8
14.7151	2026-09-24T12:42:16.251Z	S000000000000000004
14.7151	2026-09-24T12:42:16.251Z	S0011110000000218c9
15.5214	2026-09-24T12:42:17.057Z	S001111000004044dc9
16.3156	2026-09-24T12:42:17.851Z	S001111000008044dcd
17.1304	2026-09-24T12:42:18.666Z	S00111100000c044dd1
17.9445	2026-09-24T12:42:19.480Z	S001111000010044dd5
18.1291	2026-09-24T12:42:19.665Z	S001212000010f038b3
18.2220	2026-09-24T12:42:19.758Z	S00131300001177b312
19.0356	2026-09-24T12:42:20.571Z	S00131300001577b316
19.7044	2026-09-24T12:42:21.240Z	S001414000018ce03b8
20.5094	2026-09-24T12:42:22.045Z	S00141400001cce03bc
20.7507	2026-09-24T12:42:22.286Z	S00151500001e1003aa
21.5733	2026-09-24T12:42:23.109Z	S0015150000221003ae
21.6214	2026-09-24T12:42:23.157Z	S001616000022465328
21.6214	2026-09-24T12:42:23.157Z	S011717000022465338
21.6214	2026-09-24T12:42:23.157Z	G020000000104000000
21.6214	2026-09-24T12:42:23.157Z	K000000610022465338
21.6214	2026-09-24T12:42:23.157Z	L000000000001000000
22.4249	2026-09-24T12:42:23.960Z	S011717000026486bf1
22.4689	2026-09-24T12:42:24.004Z	W0000000000021de923
22.4689	2026-09-24T12:42:24.005Z	R0000000000021de900
22.4689	2026-09-24T12:42:24.005Z	E000000000000000000
22.4689	2026-09-24T12:42:24.005Z	M000000000000000000
22.4689	2026-09-24T12:42:24.005Z	Fffffffff0000000000
23.2283	2026-09-24T12:42:24.764Z	S01171700002a486bf5
23.3226	2026-09-24T12:42:24.858Z	W0000000100021de91a
23.3226	2026-09-24T12:42:24.858Z	R0000000100021de8ff
23.3226	2026-09-24T12:42:24.858Z	E000000000000000000
