# host seconds after t0	host UTC at the newline	line
0.4944	2026-09-24T12:46:24.419Z	S01171700012e486d1a
0.6640	2026-09-24T12:46:24.589Z	W0000003e00021de8fd
0.6640	2026-09-24T12:46:24.589Z	R0000003e00021de8ff
0.6640	2026-09-24T12:46:24.589Z	E000000000000000000
0.6640	2026-09-24T12:46:24.589Z	M000000000000000000
0.6640	2026-09-24T12:46:24.589Z	Fffffffff0000000000
1.2776	2026-09-24T12:46:25.202Z	S011717000132486d1e
14.6671	2026-09-24T12:46:38.592Z	H7deeef160104000bb8
14.6671	2026-09-24T12:46:38.592Z	S000000000000000004
14.6671	2026-09-24T12:46:38.592Z	S0011110000000218c9
15.4605	2026-09-24T12:46:39.385Z	S001111000004044dc9
16.2790	2026-09-24T12:46:40.204Z	S001111000008044dcd
17.0705	2026-09-24T12:46:40.995Z	S00111100000c044dd1
17.8757	2026-09-24T12:46:41.801Z	S001111000010044dd5
18.0676	2026-09-24T12:46:41.993Z	S001212000010f038b3
18.1615	2026-09-24T12:46:42.086Z	S00131300001177b312
18.9626	2026-09-24T12:46:42.888Z	S00131300001577b316
19.6421	2026-09-24T12:46:43.567Z	S001414000018ce03b8
20.4458	2026-09-24T12:46:44.371Z	S00141400001cce03bc
20.7075	2026-09-24T12:46:44.632Z	S00151500001e1003aa
21.5134	2026-09-24T12:46:45.438Z	S0015150000221003ae
21.5553	2026-09-24T12:46:45.480Z	S001616000022465328
21.5553	2026-09-24T12:46:45.480Z	S011717000022465338
21.5553	2026-09-24T12:46:45.480Z	G020000000104000000
21.5553	2026-09-24T12:46:45.480Z	K000000610022465338
21.5553	2026-09-24T12:46:45.480Z	L000000000001000000
22.3613	2026-09-24T12:46:46.286Z	S011717000026486bf1
22.4069	2026-09-24T12:46:46.332Z	W0000000000021de923
22.4069	2026-09-24T12:46:46.332Z	R0000000000021de900
22.4069	2026-09-24T12:46:46.332Z	E000000000000000000
22.4069	2026-09-24T12:46:46.332Z	M000000000000000000
22.4069	2026-09-24T12:46:46.332Z	Fffffffff0000000000
23.1612	2026-09-24T12:46:47.086Z	S01171700002a486bf5
23.2612	2026-09-24T12:46:47.186Z	W0000000100021de91a
23.2612	2026-09-24T12:46:47.186Z	R0000000100021de8ff
23.2612	2026-09-24T12:46:47.186Z	E000000000000000000
23.2820	2026-09-24T12:46:47.207Z	M000000000000000000
23.2820	2026-09-24T12:46:47.207Z	Fffffffff0000000000
23.9684	2026-09-24T12:46:47.893Z	S01171700002e486bf9
24.1289	2026-09-24T12:46:48.054Z	W0000000200021de8fd
