# host seconds after t0	host UTC at the newline	line
22.4224	2026-09-24T11:52:48.799Z	Fffffffff0000000000
23.0489	2026-09-24T11:52:49.425Z	S011717000029d0be60
23.2661	2026-09-24T11:52:49.643Z	W0000000300021de922
23.2661	2026-09-24T11:52:49.643Z	R0000000300021de900
23.2661	2026-09-24T11:52:49.643Z	E000000000000000000
23.2661	2026-09-24T11:52:49.643Z	M000000000000000000
23.2661	2026-09-24T11:52:49.643Z	Fffffffff0000000000
23.8627	2026-09-24T11:52:50.239Z	S01171700002dd0be64
24.1279	2026-09-24T11:52:50.504Z	W0000000400021de910
24.1279	2026-09-24T11:52:50.504Z	R0000000400021de8ff
24.1279	2026-09-24T11:52:50.504Z	E000000000000000000
24.1279	2026-09-24T11:52:50.504Z	M000000000000000000
24.1279	2026-09-24T11:52:50.504Z	Fffffffff0000000000
24.6591	2026-09-24T11:52:51.036Z	S011717000031d0be68
24.9941	2026-09-24T11:52:51.370Z	W0000000500021de901
24.9941	2026-09-24T11:52:51.370Z	R0000000500021de8ff
24.9941	2026-09-24T11:52:51.370Z	E000000000000000000
24.9941	2026-09-24T11:52:51.370Z	M000000000000000000
24.9941	2026-09-24T11:52:51.370Z	Fffffffff0000000000
25.4669	2026-09-24T11:52:51.843Z	S011717000035d0be6c
25.8362	2026-09-24T11:52:52.213Z	W0000000600021de8fd
25.8362	2026-09-24T11:52:52.213Z	R0000000600021de8ff
25.8362	2026-09-24T11:52:52.213Z	E000000000000000000
25.8599	2026-09-24T11:52:52.236Z	M000000000000000000
25.8599	2026-09-24T11:52:52.236Z	Fffffffff0000000000
26.2738	2026-09-24T11:52:52.650Z	S011717000039d0be70
26.7033	2026-09-24T11:52:53.080Z	W0000000700021de901
26.7033	2026-09-24T11:52:53.080Z	R0000000700021de8ff
26.7033	2026-09-24T11:52:53.080Z	E000000000000000000
26.7033	2026-09-24T11:52:53.080Z	M000000000000000000
26.7033	2026-09-24T11:52:53.080Z	Fffffffff0000000000
27.0800	2026-09-24T11:52:53.456Z	S01171700003dd0be74
27.5547	2026-09-24T11:52:53.931Z	W0000000800021de8fd
27.5547	2026-09-24T11:52:53.931Z	R0000000800021de8ff
27.5547	2026-09-24T11:52:53.931Z	E000000000000000000
27.5786	2026-09-24T11:52:53.955Z	M000000000000000000
27.5786	2026-09-24T11:52:53.955Z	Fffffffff0000000000
27.8798	2026-09-24T11:52:54.256Z	S011717000041d0be78
28.4191	2026-09-24T11:52:54.795Z	W0000000900021de901
28.4191	2026-09-24T11:52:54.795Z	R0000000900021de8ff
28.4191	2026-09-24T11:52:54.795Z	E000000000000000000
28.4191	2026-09-24T11:52:54.795Z	M000000000000000000
28.4191	2026-09-24T11:52:54.795Z	Fffffffff0000000000
28.6964	2026-09-24T11:52:55.073Z	S011717000045d0be7c
29.2756	2026-09-24T11:52:55.652Z	W0000000a00021de8fd
29.2756	2026-09-24T11:52:55.652Z	R0000000a00021de8ff
29.2756	2026-09-24T11:52:55.652Z	E000000000000000000
29.2989	2026-09-24T11:52:55.675Z	M000000000000000000
29.2989	2026-09-24T11:52:55.675Z	Fffffffff0000000000
29.4930	2026-09-24T11:52:55.869Z	S011717000049d0be80
30.1532	2026-09-24T11:52:56.529Z	W0000000b00021de901
30.1532	2026-09-24T11:52:56.529Z	R0000000b00021de8ff
30.1532	2026-09-24T11:52:56.529Z	E000000000000000000
30.1532	2026-09-24T11:52:56.529Z	M000000000000000000
30.1532	2026-09-24T11:52:56.529Z	Fffffffff0000000000
30.2910	2026-09-24T11:52:56.667Z	S01171700004dd0be84
30.9922	2026-09-24T11:52:57.368Z	W0000000c00021de8fd
30.9922	2026-09-24T11:52:57.368Z	R0000000c00021de8ff
30.9922	2026-09-24T11:52:57.368Z	E000000000000000000
31.0161	2026-09-24T11:52:57.392Z	M000000000000000000
31.0161	2026-09-24T11:52:57.392Z	Fffffffff0000000000
31.1101	2026-09-24T11:52:57.486Z	S011717000051d0be88
31.8531	2026-09-24T11:52:58.229Z	W0000000d00021de901
31.8531	2026-09-24T11:52:58.229Z	R0000000d00021de8ff
31.8531	2026-09-24T11:52:58.229Z	E000000000000000000
31.8739	2026-09-24T11:52:58.250Z	M000000000000000000
31.8739	2026-09-24T11:52:58.250Z	Fffffffff0000000000
31.9179	2026-09-24T11:52:58.294Z	S011717000055d0be8c
32.7102	2026-09-24T11:52:59.086Z	S011717000059d0be90
32.7102	2026-09-24T11:52:59.086Z	W0000000e00021de8fd
32.7102	2026-09-24T11:52:59.086Z	R0000000e00021de8ff
32.7331	2026-09-24T11:52:59.109Z	E000000000000000000
32.7331	2026-09-24T11:52:59.109Z	M000000000000000000
32.7331	2026-09-24T11:52:59.109Z	Fffffffff0000000000
33.5246	2026-09-24T11:52:59.901Z	S01171700005dd0be94
33.5694	2026-09-24T11:52:59.945Z	W0000000f00021de8fd
33.5694	2026-09-24T11:52:59.945Z	R0000000f00021de926
33.5694	2026-09-24T11:52:59.945Z	E000000000000000000
33.5931	2026-09-24T11:52:59.969Z	M000000000000000000
33.5931	2026-09-24T11:52:59.969Z	Fffffffff0000000000
34.3410	2026-09-24T11:53:00.718Z	S011717000061d0be98
34.4301	2026-09-24T11:53:00.806Z	W0000001000021de8fd
34.4301	2026-09-24T11:53:00.806Z	R0000001000021de925
34.4301	2026-09-24T11:53:00.806Z	E000000000000000000
34.4527	2026-09-24T11:53:00.829Z	M000000000000000000
34.4527	2026-09-24T11:53:00.829Z	Fffffffff0000000000
35.1373	2026-09-24T11:53:01.513Z	S011717000065d0be9c
35.3047	2026-09-24T11:53:01.681Z	W0000001100021de8fd
35.3047	2026-09-24T11:53:01.681Z	R0000001100021de926
35.3047	2026-09-24T11:53:01.681Z	E000000000000000000
35.3047	2026-09-24T11:53:01.681Z	M000000000000000000
35.3047	2026-09-24T11:53:01.681Z	Fffffffff0000000000
35.9449	2026-09-24T11:53:02.321Z	S011717000069d0bea0
36.1666	2026-09-24T11:53:02.543Z	W0000001200021de923
36.1666	2026-09-24T11:53:02.543Z	R0000001200021de900
36.1666	2026-09-24T11:53:02.543Z	E000000000000000000
36.1666	2026-09-24T11:53:02.543Z	M000000000000000000
36.1666	2026-09-24T11:53:02.543Z	Fffffffff0000000000
36.7435	2026-09-24T11:53:03.119Z	S01171700006dd0bea4
37.0085	2026-09-24T11:53:03.384Z	W0000001300021de923
37.0085	2026-09-24T11:53:03.384Z	R0000001300021de900
37.0085	2026-09-24T11:53:03.384Z	E000000000000000000
37.0322	2026-09-24T11:53:03.408Z	M000000000000000000
37.0322	2026-09-24T11:53:03.408Z	Fffffffff0000000000
37.5499	2026-09-24T11:53:03.926Z	S011717000071d0bea8
37.8655	2026-09-24T11:53:04.241Z	W0000001400021de923
37.8655	2026-09-24T11:53:04.241Z	R0000001400021de8ff
37.8655	2026-09-24T11:53:04.241Z	E000000000000000000
37.8881	2026-09-24T11:53:04.264Z	M000000000000000000
37.8881	2026-09-24T11:53:04.264Z	Fffffffff0000000000
38.3512	2026-09-24T11:53:04.727Z	S011717000075d0beac
38.7443	2026-09-24T11:53:05.120Z	W0000001500021de923
38.7443	2026-09-24T11:53:05.120Z	R0000001500021de900
38.7443	2026-09-24T11:53:05.120Z	E000000000000000000
38.7443	2026-09-24T11:53:05.120Z	M000000000000000000
38.7443	2026-09-24T11:53:05.120Z	Fffffffff0000000000
39.1587	2026-09-24T11:53:05.535Z	S011717000079d0beb0
39.5963	2026-09-24T11:53:05.972Z	W0000001600021de8fe
39.5963	2026-09-24T11:53:05.972Z	R0000001600021de8ff
39.5963	2026-09-24T11:53:05.972Z	E000000000000000000
39.5963	2026-09-24T11:53:05.972Z	M000000000000000000
39.5963	2026-09-24T11:53:05.972Z	Fffffffff0000000000
39.9782	2026-09-24T11:53:06.354Z	S01171700007dd0beb4
40.4581	2026-09-24T11:53:06.834Z	W0000001700021de901
40.4581	2026-09-24T11:53:06.834Z	R0000001700021de8ff
40.4581	2026-09-24T11:53:06.834Z	E000000000000000000
40.4581	2026-09-24T11:53:06.834Z	M000000000000000000
40.4581	2026-09-24T11:53:06.834Z	Fffffffff0000000000
40.7681	2026-09-24T11:53:07.144Z	S011717000081d0beb8
41.3187	2026-09-24T11:53:07.694Z	W0000001800021de8fd
41.3187	2026-09-24T11:53:07.694Z	R0000001800021de8ff
41.3187	2026-09-24T11:53:07.694Z	E000000000000000000
41.3187	2026-09-24T11:53:07.694Z	M000000000000000000
41.3187	2026-09-24T11:53:07.694Z	Fffffffff0000000000
41.5872	2026-09-24T11:53:07.963Z	S011717000085d0bebc
42.1714	2026-09-24T11:53:08.547Z	W0000001900021de901
42.1714	2026-09-24T11:53:08.547Z	R0000001900021de8ff
42.1714	2026-09-24T11:53:08.547Z	E000000000000000000
42.1714	2026-09-24T11:53:08.547Z	M000000000000000000
42.1714	2026-09-24T11:53:08.547Z	Fffffffff0000000000
42.3935	2026-09-24T11:53:08.769Z	S011717000089d0bec0
43.0275	2026-09-24T11:53:09.403Z	W0000001a00021de8fd
43.0275	2026-09-24T11:53:09.403Z	R0000001a00021de8ff
43.0275	2026-09-24T11:53:09.403Z	E000000000000000000
43.0275	2026-09-24T11:53:09.403Z	M000000000000000000
43.0275	2026-09-24T11:53:09.403Z	Fffffffff0000000000
43.1964	2026-09-24T11:53:09.572Z	S01171700008dd0bec4
43.9019	2026-09-24T11:53:10.278Z	W0000001b00021de901
43.9019	2026-09-24T11:53:10.278Z	R0000001b00021de8ff
43.9019	2026-09-24T11:53:10.278Z	E000000000000000000
43.9019	2026-09-24T11:53:10.278Z	M000000000000000000
43.9019	2026-09-24T11:53:10.278Z	Fffffffff0000000000
43.9977	2026-09-24T11:53:10.373Z	S011717000091d0bec8
44.7547	2026-09-24T11:53:11.130Z	W0000001c00021de8fd
44.7547	2026-09-24T11:53:11.130Z	R0000001c00021de8ff
44.7547	2026-09-24T11:53:11.130Z	E000000000000000000
44.7547	2026-09-24T11:53:11.130Z	M000000000000000000
44.7547	2026-09-24T11:53:11.130Z	Fffffffff0000000000
44.7964	2026-09-24T11:53:11.172Z	S011717000095d0becc
45.5915	2026-09-24T11:53:11.967Z	S011717000099d0bed0
45.6131	2026-09-24T11:53:11.989Z	W0000001d00021de901
45.6131	2026-09-24T11:53:11.989Z	R0000001d00021de8ff
45.6131	2026-09-24T11:53:11.989Z	E000000000000000000
45.6131	2026-09-24T11:53:11.989Z	M000000000000000000
45.6131	2026-09-24T11:53:11.989Z	Fffffffff0000000000
46.3988	2026-09-24T11:53:12.774Z	S01171700009dd0bed4
46.4625	2026-09-24T11:53:12.838Z	W0000001e00021de8fd
46.4625	2026-09-24T11:53:12.838Z	R0000001e00021de8ff
46.4625	2026-09-24T11:53:12.838Z	E000000000000000000
46.4625	2026-09-24T11:53:12.838Z	M000000000000000000
46.4625	2026-09-24T11:53:12.838Z	Fffffffff0000000000
47.2096	2026-09-24T11:53:13.585Z	S0117170000a1d0bed8
47.3250	2026-09-24T11:53:13.701Z	W0000001f00021de901
47.3250	2026-09-24T11:53:13.701Z	R0000001f00021de8ff
47.3250	2026-09-24T11:53:13.701Z	E000000000000000000
47.3250	2026-09-24T11:53:13.701Z	M000000000000000000
47.3250	2026-09-24T11:53:13.701Z	Fffffffff0000000000
48.0082	2026-09-24T11:53:14.384Z	S0117170000a5d0bedc
48.1760	2026-09-24T11:53:14.551Z	W0000002000021de8fd
48.1760	2026-09-24T11:53:14.551Z	R0000002000021de8ff
48.1760	2026-09-24T11:53:14.551Z	E000000000000000000
48.1964	2026-09-24T11:53:14.572Z	M000000000000000000
48.1964	2026-09-24T11:53:14.572Z	Fffffffff0000000000
48.8371	2026-09-24T11:53:15.213Z	S0117170000a9d0bee0
49.0507	2026-09-24T11:53:15.426Z	W0000002100021de901
49.0507	2026-09-24T11:53:15.426Z	R0000002100021de8ff
49.0507	2026-09-24T11:53:15.426Z	E000000000000000000
49.0507	2026-09-24T11:53:15.426Z	M000000000000000000
49.0507	2026-09-24T11:53:15.426Z	Fffffffff0000000000
49.6180	2026-09-24T11:53:15.993Z	S0117170000add0bee4
49.9078	2026-09-24T11:53:16.283Z	W0000002200021de8fd
49.9078	2026-09-24T11:53:16.283Z	R0000002200021de8ff
49.9078	2026-09-24T11:53:16.283Z	E000000000000000000
49.9078	2026-09-24T11:53:16.283Z	M000000000000000000
49.9078	2026-09-24T11:53:16.283Z	Fffffffff0000000000
50.4387	2026-09-24T11:53:16.814Z	S0117170000b1d0bee8
50.7684	2026-09-24T11:53:17.144Z	W0000002300021de901
50.7684	2026-09-24T11:53:17.144Z	R0000002300021de8ff
50.7684	2026-09-24T11:53:17.144Z	E000000000000000000
50.7684	2026-09-24T11:53:17.144Z	M000000000000000000
50.7684	2026-09-24T11:53:17.144Z	Fffffffff0000000000
51.2303	2026-09-24T11:53:17.606Z	S0117170000b5d0beec
51.6166	2026-09-24T11:53:17.992Z	W0000002400021de8fd
51.6166	2026-09-24T11:53:17.992Z	R0000002400021de8ff
51.6166	2026-09-24T11:53:17.992Z	E000000000000000000
51.6392	2026-09-24T11:53:18.015Z	M000000000000000000
51.6392	2026-09-24T11:53:18.015Z	Fffffffff0000000000
52.0433	2026-09-24T11:53:18.419Z	S0117170000b9d0bef0
52.4834	2026-09-24T11:53:18.859Z	W0000002500021de901
52.4834	2026-09-24T11:53:18.859Z	R0000002500021de8ff
52.4834	2026-09-24T11:53:18.859Z	E000000000000000000
52.4834	2026-09-24T11:53:18.859Z	M000000000000000000
52.4834	2026-09-24T11:53:18.859Z	Fffffffff0000000000
52.8410	2026-09-24T11:53:19.216Z	S0117170000bdd0bef4
53.3390	2026-09-24T11:53:19.714Z	W0000002600021de8fd
53.3390	2026-09-24T11:53:19.714Z	R0000002600021de8ff
53.3390	2026-09-24T11:53:19.714Z	E000000000000000000
53.3390	2026-09-24T11:53:19.714Z	M000000000000000000
53.3390	2026-09-24T11:53:19.714Z	Fffffffff0000000000
53.6472	2026-09-24T11:53:20.022Z	S0117170000c1d0bef8
54.1954	2026-09-24T11:53:20.571Z	W0000002700021de901
54.1954	2026-09-24T11:53:20.571Z	R0000002700021de8ff
54.1954	2026-09-24T11:53:20.571Z	E000000000000000000
54.1954	2026-09-24T11:53:20.571Z	M000000000000000000
54.1954	2026-09-24T11:53:20.571Z	Fffffffff0000000000
54.4694	2026-09-24T11:53:20.845Z	S0117170000c5d0befc
55.0683	2026-09-24T11:53:21.444Z	W0000002800021de8fd
55.0683	2026-09-24T11:53:21.444Z	R0000002800021de8ff
55.0683	2026-09-24T11:53:21.444Z	E000000000000000000
55.0683	2026-09-24T11:53:21.444Z	M000000000000000000
55.0683	2026-09-24T11:53:21.444Z	Fffffffff0000000000
55.2797	2026-09-24T11:53:21.655Z	S0117170000c9d0bf00
55.9167	2026-09-24T11:53:22.292Z	W0000002900021de901
55.9167	2026-09-24T11:53:22.292Z	R0000002900021de8ff
55.9167	2026-09-24T11:53:22.292Z	E000000000000000000
55.9167	2026-09-24T11:53:22.292Z	M000000000000000000
55.9167	2026-09-24T11:53:22.292Z	Fffffffff0000000000
56.0605	2026-09-24T11:53:22.436Z	S0117170000cdd0bf04
56.7821	2026-09-24T11:53:23.157Z	W0000002a00021de8fd
56.7821	2026-09-24T11:53:23.157Z	R0000002a00021de8ff
56.7821	2026-09-24T11:53:23.157Z	E000000000000000000
56.7821	2026-09-24T11:53:23.157Z	M000000000000000000
56.7821	2026-09-24T11:53:23.157Z	Fffffffff0000000000
56.8759	2026-09-24T11:53:23.251Z	S0117170000d1d0bf08
57.6459	2026-09-24T11:53:24.021Z	W0000002b00021de901
57.6459	2026-09-24T11:53:24.021Z	R0000002b00021de8ff
57.6459	2026-09-24T11:53:24.021Z	E000000000000000000
57.6459	2026-09-24T11:53:24.021Z	M000000000000000000
57.6459	2026-09-24T11:53:24.021Z	Fffffffff0000000000
57.6959	2026-09-24T11:53:24.071Z	S0117170000d5d0bf0c
58.4765	2026-09-24T11:53:24.852Z	S0117170000d9d0bf10
58.4977	2026-09-24T11:53:24.873Z	W0000002c00021de8fd
58.4977	2026-09-24T11:53:24.873Z	R0000002c00021de8ff
58.4977	2026-09-24T11:53:24.873Z	E000000000000000000
58.4977	2026-09-24T11:53:24.873Z	M000000000000000000
58.4977	2026-09-24T11:53:24.873Z	Fffffffff0000000000
59.2825	2026-09-24T11:53:25.658Z	S0117170000ddd0bf14
59.3530	2026-09-24T11:53:25.728Z	W0000002d00021de901
59.3530	2026-09-24T11:53:25.728Z	R0000002d00021de8ff
59.3530	2026-09-24T11:53:25.728Z	E000000000000000000
59.3530	2026-09-24T11:53:25.728Z	M000000000000000000
59.3530	2026-09-24T11:53:25.728Z	Fffffffff0000000000
60.0886	2026-09-24T11:53:26.464Z	S0117170000e1d0bf18
60.2089	2026-09-24T11:53:26.584Z	W0000002e00021de8fd
60.2089	2026-09-24T11:53:26.584Z	R0000002e00021de8ff
60.2089	2026-09-24T11:53:26.584Z	E000000000000000000
60.2309	2026-09-24T11:53:26.606Z	M000000000000000000
60.2309	2026-09-24T11:53:26.606Z	Fffffffff0000000000
60.8923	2026-09-24T11:53:27.267Z	S0117170000e5d0bf1c
61.0867	2026-09-24T11:53:27.462Z	W0000002f00021de901
61.0867	2026-09-24T11:53:27.462Z	R0000002f00021de8ff
61.0867	2026-09-24T11:53:27.462Z	E000000000000000000
61.0867	2026-09-24T11:53:27.462Z	M000000000000000000
61.0867	2026-09-24T11:53:27.462Z	Fffffffff0000000000
61.7030	2026-09-24T11:53:28.078Z	S0117170000e9d0bf20
61.9352	2026-09-24T11:53:28.310Z	W0000003000021de8fd
61.9352	2026-09-24T11:53:28.310Z	R0000003000021de8ff
61.9352	2026-09-24T11:53:28.310Z	E000000000000000000
61.9352	2026-09-24T11:53:28.310Z	M000000000000000000
61.9352	2026-09-24T11:53:28.310Z	Fffffffff0000000000
62.5230	2026-09-24T11:53:28.898Z	S0117170000edd0bf24
62.7924	2026-09-24T11:53:29.167Z	W0000003100021de901
62.7924	2026-09-24T11:53:29.167Z	R0000003100021de8ff
62.7924	2026-09-24T11:53:29.167Z	E000000000000000000
62.7924	2026-09-24T11:53:29.167Z	M000000000000000000
62.7924	2026-09-24T11:53:29.167Z	Fffffffff0000000000
63.3289	2026-09-24T11:53:29.704Z	S0117170000f1d0bf28
63.6478	2026-09-24T11:53:30.023Z	W0000003200021de8fd
63.6478	2026-09-24T11:53:30.023Z	R0000003200021de8ff
63.6478	2026-09-24T11:53:30.023Z	E000000000000000000
63.6478	2026-09-24T11:53:30.023Z	M000000000000000000
63.6478	2026-09-24T11:53:30.023Z	Fffffffff0000000000
64.1276	2026-09-24T11:53:30.503Z	S0117170000f5d0bf2c
64.5146	2026-09-24T11:53:30.889Z	W0000003300021de901
64.5146	2026-09-24T11:53:30.889Z	R0000003300021de8ff
64.5146	2026-09-24T11:53:30.889Z	E000000000000000000
64.5146	2026-09-24T11:53:30.889Z	M000000000000000000
64.5146	2026-09-24T11:53:30.889Z	Fffffffff0000000000
64.9312	2026-09-24T11:53:31.306Z	S0117170000f9d0bf30
65.3651	2026-09-24T11:53:31.740Z	W0000003400021de8fd
65.3651	2026-09-24T11:53:31.740Z	R0000003400021de8ff
65.3651	2026-09-24T11:53:31.740Z	E000000000000000000
65.3651	2026-09-24T11:53:31.740Z	M000000000000000000
65.3651	2026-09-24T11:53:31.740Z	Fffffffff0000000000
65.7353	2026-09-24T11:53:32.110Z	S0117170000fdd0bf34
66.2249	2026-09-24T11:53:32.600Z	W0000003500021de901
66.2249	2026-09-24T11:53:32.600Z	R0000003500021de8ff
66.2249	2026-09-24T11:53:32.600Z	E000000000000000000
66.2249	2026-09-24T11:53:32.600Z	M000000000000000000
66.2249	2026-09-24T11:53:32.600Z	Fffffffff0000000000
66.5350	2026-09-24T11:53:32.910Z	S011717000101d0bf38
67.0893	2026-09-24T11:53:33.464Z	W0000003600021de8fd
67.0893	2026-09-24T11:53:33.464Z	R0000003600021de8ff
67.0893	2026-09-24T11:53:33.464Z	E000000000000000000
67.0893	2026-09-24T11:53:33.464Z	M000000000000000000
67.0893	2026-09-24T11:53:33.464Z	Fffffffff0000000000
67.3348	2026-09-24T11:53:33.710Z	S011717000105d0bf3c
67.9472	2026-09-24T11:53:34.322Z	W0000003700021de901
67.9472	2026-09-24T11:53:34.322Z	R0000003700021de8ff
67.9472	2026-09-24T11:53:34.322Z	E000000000000000000
67.9472	2026-09-24T11:53:34.322Z	M000000000000000000
67.9472	2026-09-24T11:53:34.322Z	Fffffffff0000000000
68.1418	2026-09-24T11:53:34.516Z	S011717000109d0bf40
68.8005	2026-09-24T11:53:35.175Z	W0000003800021de8fd
68.8005	2026-09-24T11:53:35.175Z	R0000003800021de8ff
68.8005	2026-09-24T11:53:35.175Z	E000000000000000000
68.8214	2026-09-24T11:53:35.196Z	M000000000000000000
68.8214	2026-09-24T11:53:35.196Z	Fffffffff0000000000
68.9694	2026-09-24T11:53:35.344Z	S01171700010dd0bf44
69.6783	2026-09-24T11:53:36.053Z	W0000003900021de901
69.6783	2026-09-24T11:53:36.053Z	R0000003900021de8ff
69.6783	2026-09-24T11:53:36.053Z	E000000000000000000
69.6783	2026-09-24T11:53:36.053Z	M000000000000000000
69.6783	2026-09-24T11:53:36.053Z	Fffffffff0000000000
69.7714	2026-09-24T11:53:36.146Z	S011717000111d0bf48
70.5260	2026-09-24T11:53:36.901Z	W0000003a00021de8fd
70.5260	2026-09-24T11:53:36.901Z	R0000003a00021de8ff
70.5260	2026-09-24T11:53:36.901Z	E000000000000000000
70.5260	2026-09-24T11:53:36.901Z	M000000000000000000
70.5260	2026-09-24T11:53:36.901Z	Fffffffff0000000000
70.5691	2026-09-24T11:53:36.944Z	S011717000115d0bf4c
71.3689	2026-09-24T11:53:37.744Z	S011717000119d0bf50
71.3913	2026-09-24T11:53:37.766Z	W0000003b00021de901
71.3913	2026-09-24T11:53:37.766Z	R0000003b00021de8ff
71.3913	2026-09-24T11:53:37.766Z	E000000000000000000
71.3913	2026-09-24T11:53:37.766Z	M000000000000000000
71.3913	2026-09-24T11:53:37.766Z	Fffffffff0000000000
72.1667	2026-09-24T11:53:38.541Z	S01171700011dd0bf54
72.2369	2026-09-24T11:53:38.611Z	W0000003c00021de8fd
72.2369	2026-09-24T11:53:38.611Z	R0000003c00021de8ff
72.2369	2026-09-24T11:53:38.611Z	E000000000000000000
72.2614	2026-09-24T11:53:38.636Z	M000000000000000000
72.2614	2026-09-24T11:53:38.636Z	Fffffffff0000000000
72.9720	2026-09-24T11:53:39.346Z	S011717000121d0bf58
73.1158	2026-09-24T11:53:39.490Z	W0000003d00021de901
73.1158	2026-09-24T11:53:39.490Z	R0000003d00021de8ff
73.1158	2026-09-24T11:53:39.490Z	E000000000000000000
73.1158	2026-09-24T11:53:39.490Z	M000000000000000000
73.1158	2026-09-24T11:53:39.490Z	Fffffffff0000000000
73.7791	2026-09-24T11:53:40.154Z	S011717000125d0bf5c
73.9635	2026-09-24T11:53:40.338Z	W0000003e00021de8fd
73.9635	2026-09-24T11:53:40.338Z	R0000003e00021de8ff
73.9635	2026-09-24T11:53:40.338Z	E000000000000000000
73.9635	2026-09-24T11:53:40.338Z	M000000000000000000
73.9635	2026-09-24T11:53:40.338Z	Fffffffff0000000000
74.5885	2026-09-24T11:53:40.963Z	S011717000129d0bf60
